Coupon	YTM	CurrentYield	RatingNum
1.5700	1.5150	1.5465	11
4.5400	3.6380	3.9568	10
7.2700	4.9270	7.6078	6
3.7800	3.4540	4.3846	8
6.9700	5.2990	6.0709	7
10.5100	4.8290	8.8238	8
4.8300	3.4070	4.3517	8
4.3900	2.9760	3.9935	10
5.4300	4.3050	4.5360	11
5.9600	4.9760	5.3805	8
6.6400	4.8890	6.9210	7
0.3600	0.2070	0.3520	11
4.6500	3.4270	4.3052	11
5.0900	4.6910	5.9946	9
2.3100	2.0270	2.2116	9
11.3000	6.0610	12.3524	5
5.2200	3.6130	4.5749	10
11.6700	10.9610	12.3127	6
3.6800	2.9870	3.4901	9
5.4300	3.6150	4.5205	9
3.6800	3.0190	3.5787	8
4.6600	3.6350	4.5970	8
4.9700	3.8190	4.0598	11
7.0300	6.7950	10.8270	6
5.4200	4.0090	4.6230	9
4.7000	3.5070	4.2141	11
6.4700	6.8050	6.8516	8
2.2000	2.1280	2.1426	11
4.5900	3.8420	4.0119	11
7.8000	4.8160	5.7374	8
1.5800	1.4790	1.5422	11
2.5600	2.2070	2.4556	11
3.1900	2.5740	2.9702	9
5.3300	4.0920	4.7479	8
5	3.7510	3.9974	11
5.0900	3.9150	4.7508	9
4.1700	3.3590	3.9567	8
4.5100	3.2800	4	10
6.0800	3.8470	5.1408	8
1.0700	0.9660	1.0283	11
6.2200	6.2640	6.6072	9
6.2000	4.5650	6.5024	9
4.9100	3.3550	4.1752	9
8.1700	5.5600	8.0263	5
5.5100	4.4300	4.6870	11
5.5800	4.5830	4.8534	10
6.2800	3.9870	5.2817	8
1.9600	1.7850	1.8701	11
5.6300	4.8210	5.0671	10
5.7100	4.3270	5.0860	10
2.7400	2.3120	2.5954	11
4.2000	3.5390	3.9481	8
7.8100	4.9660	7.7804	6
6.1600	5.1900	5.7646	6
6.2100	4.3300	6.1828	6
5.0900	3.7150	5.0242	9
2.5100	2.1050	2.3288	11
7.8400	4.7130	7.2331	7
3.3400	2.8100	3.0752	8
4.1000	3.4130	4.3135	9
1.0400	1.0220	1.0285	11
6.5800	4.1760	5.6842	8
5.6300	4.6310	6.8160	8
8.5300	5.3440	8.5997	7
4.9500	4.2680	4.4303	9
3.3400	2.8340	3.2761	10
5.7000	4.7560	5.2303	9
2.6100	2.2950	2.5740	11
6.2400	4.2010	5.9338	9
2.0800	1.3350	2.0182	10
8.7400	5.7700	6.5798	8
5.7900	4.2490	5.4203	8
5.4100	4.4170	4.7965	11
9.8100	5.3750	9.4011	6
7.7100	5.2780	6.1828	8
6.4200	5.6410	7.2872	7
4.1400	3.5270	3.9182	9
0.7800	0.7450	0.7646	11
2.2300	2.1230	2.1882	11
7.4700	4.4460	6.5303	8
5.9500	4.8440	5.1979	9
4.5400	3.8970	4.0191	11
4.9600	3.9790	4.8656	9
5.2000	3.4690	4.4038	11
2.7000	2.5820	2.6981	8
10.6200	6.2960	10.4046	6
5.7000	4.2490	4.7323	8
5.6400	4.6840	7.1347	7
9.2400	5.7400	10.6354	6
8.2900	6.2980	8.4895	6
6.2900	3.9070	5.1209	9
7.3100	4.8500	7.2556	6
6.4700	3.9880	5.2270	9
5.0600	3.9930	4.2834	9
4.5500	3.2010	3.9968	9
10.8000	5.7320	10.1408	6
1.5600	1.4510	1.5309	11
5.0400	4.7600	4.9587	7
0.7300	0.6930	0.7189	11
5	3.4110	4.2212	11
7.2900	4.2420	6.0283	8
5.0400	3.4200	4.5365	11
5.7100	4.3760	6.3052	9
7.6500	7.5510	8.2954	7
6.1500	5.3980	5.4662	9
6.6800	4.6930	5.1499	9
2.8200	2.5630	2.9274	10
2.2300	1.9480	2.1131	9
4.2800	3.8550	4.0290	11
5.4400	11.2850	11.4358	5
2.3700	2.1980	2.2158	9
5.2400	4.8690	5.6326	9
7.2400	3.9860	4.5115	11
5.6400	4.0800	5.0912	10
7.3000	4.9810	7.5994	6
6.5700	4.0150	5.3280	9
5.9500	3.7930	5.0101	8
2.3400	2.1200	2.1890	11
10	5.3230	8.5157	7
5.9700	3.8380	5.1355	8
3.0500	2.4770	2.8118	9
10.4700	8.3050	10.7583	6
7	6.6800	6.7941	7
5.7300	3.4620	4.2979	11
7.1100	4.9740	7.9655	8
4.5800	3.8110	3.8227	11
5.7500	3.9920	4.6570	11
5.2600	3.4710	4.3837	10
3.5300	2.8990	3.4662	8
3.3900	2.8670	3.3705	9
5.3300	3.7510	4.9197	8
7.3000	5.9980	6.5908	7
6.7100	4.4520	4.9989	10
8.0600	4.0860	4.8165	10
5.6900	4.1710	5.0795	9
6.4800	5.0060	5.2726	8
6.2800	4.2940	5.9145	7
7.5600	4.6350	6.9098	7
8.9200	5.2810	8.0527	6
6.3200	4.5410	6.1833	9
7.2800	4.4940	6.5041	7
5.0700	3.8540	4.9536	9
3.0400	2.3850	2.8379	11
4.6100	3.7420	4.9273	9
6.8100	2.5810	6.0863	8
6.6500	3.8840	5.2055	8
5.1100	4.9260	5.0137	9
6.7900	4.1980	5.5986	8
6.1600	4.6160	6.8285	9
1.0300	0.9960	1.0205	11
6.3100	4.1860	5.5546	8
5.0600	3.8600	4.5393	9
5.4300	5.1950	7.8776	5
2.7800	2.6840	2.7154	11
3.1900	2.7360	2.9917	11
4.9100	3.9560	4.3929	9
4	3.4670	4.0825	9
6.7200	5.4900	8.6386	7
10.0300	6.3960	10.9486	6
6.0800	4.1590	5.1024	8
7.2400	6.1200	8.0498	7
2.0500	1.8830	2.0157	11
7.6100	5.3050	7.1281	7
1.5000	1.4230	1.4674	11
5.5600	5.1650	5.3018	8
7.2800	4.4610	6.5450	8
6.1500	3.6330	4.6747	8
6.0500	3.7550	4.9590	9
1.2300	1.1460	1.1847	10
2.7100	2.2540	2.5235	11
4.9500	3.5590	4.5808	11
6.0400	4.8140	5.7333	8
5.9200	4.5130	5.0794	9
1.4100	1.3690	1.3732	11
5.6700	3.8730	5.0369	8
5.3100	4.6450	4.6764	9
3.0500	2.4110	2.8267	11
5.3700	3.3770	4.2039	11
4.0700	3.1500	3.8284	8
2.9600	2.6020	2.8582	10
6.8500	4.2820	6.0641	9
6.5700	3.5910	4.5597	9
6.3400	4.9090	7.3850	8
6.7800	4.1670	5.7599	8
4.9000	3.3630	4.4745	9
4.6000	3.2260	3.8581	9
8.4200	5.8160	9.6460	6
6.2400	4.1210	5.7049	8
5.6800	5.1460	5.3565	7
7.1600	5.4020	5.9017	8
3.1900	2.6070	3.0004	9
6.6400	6.1110	8.3365	7
5.6000	3.8580	4.6531	9
5.1900	3.3250	4.1341	11
6.0700	5.0690	6.7867	9
5.5600	3.6750	4.9387	8
7.9700	7.1990	8.9210	6
5.5400	3.3740	4.2465	9
9.8000	4.8480	7.0100	8
6.2100	5.7450	6.6552	8
3.0500	2.9100	2.9497	11
3.7400	3.4230	3.7816	9
9.8600	14.3130	17.4020	5
6.4400	11.2620	12.8466	5
5.4200	4.4210	5.1012	9
6.5100	6.3180	7.2737	6
6.8300	5.3680	6.8021	6
5.9800	5.0240	6.2487	7
9.4100	5.3980	9.4402	6
3.0100	2.7480	2.8716	11
3.3000	2.6930	3.0703	9
6.7400	6.2530	6.6653	6
7.5000	4.8360	7.5750	6
5.5400	4.6010	6.9138	8
5.2500	3.3370	4.1806	11
4.7200	4.2970	4.6198	8
4.9400	2.2670	4.5213	9
5.9100	4.1100	4.9427	8
5.9400	4.4850	6.5570	9
8.0600	5.9540	8.4932	5
4.5900	3.6690	4.3176	11
6.1700	3.8890	5.2328	8
5.9200	5.5200	5.5441	8
8.4000	4.8520	5.5989	10
2.6000	2.2710	2.5043	9
6.6500	4.4490	5.6204	11
1.6700	1.6030	1.6342	11
5.4800	3.7380	4.9016	10
3.2000	3.0020	3.1220	8
7.2400	3.9060	4.9075	10
6.8100	4.4540	6.5068	7
8.5300	5.1560	7.1572	7
4.9500	5.8710	6.6407	5
5.9800	5.0580	5.3307	8
6.3800	3.9550	5.0487	9
4.8900	3.3930	4.0121	11
4.7100	3.3300	4.2849	10
0.7700	0.7340	0.7595	11
8.8100	5.3430	8.3160	6
6.1700	5.1880	6.5743	9
5.7000	3.7600	4.7555	9
4.4900	3.8140	4.3737	8
7.0700	4.8860	7.1393	6
1.9400	1.8070	1.8903	11
9.0700	5.9510	9.9332	7
5.4200	3.6410	4.6620	9
6.7400	4.9310	6.4590	7
6.5300	6.0210	7.1374	6
7.4800	4.0470	5.4495	9
3.3700	2.8170	3.2598	9
5.7500	4.3530	5.5008	10
4.8900	3.7000	4.5526	9
7.2800	4.5280	6.6533	7
7.9300	4.5560	6.8969	7
2.3400	2.1880	2.2235	9
5.3000	3.5960	4.7330	8
4.1000	3.0610	3.7165	8
7.0100	4.1980	5.6355	8
4.8200	2.0500	4.6124	9
6.1100	3.9570	5.4393	8
7.2400	5.5500	6.9642	6
7.8300	6.7790	8.0143	6
9.0800	8.9240	9.4387	6
7.1000	5.1360	7.4268	6
8.7000	4.8610	7.1113	9
5.7000	3.7560	4.7811	9
6.3000	5.7940	6.6688	9
5.0200	3.5550	4.4393	11
6.8200	5.6110	7.6475	7
5.1600	3.9860	4.9073	10
7.0200	5.0420	6.4814	9
3.8600	2.2710	3.5625	11
6.7900	4.7310	7.2823	6
2.6900	2.3070	2.5865	8
4.8400	3.4700	4.3976	10
6.1100	4.6460	5.1375	8
4.6000	3.4270	4.2999	11
5.4100	3.7500	4.4388	8
4.0500	3.2760	3.9130	10
2.6100	2.3160	2.5230	9
8.4200	5.5470	8.0899	8
7	4.3500	5.2938	8
1.0200	0.9430	0.9942	11
4.8900	3.8290	4.8149	8
6.1800	4.1010	4.7122	10
5.6100	4.3280	6.0879	9
4.5100	3.5910	4.4181	8
4.8700	3.8700	5.1764	10
4.9100	4.3810	5.2553	9
6.6500	4.4710	6.3783	7
6.8400	4.0800	5.1152	10
5.9600	4.1660	5.7982	8
5.5400	3.6710	4.7903	9
5.9000	3.6060	4.3488	11
5.1900	3.8970	4.7887	9
3.6800	2.5740	3.4274	11
8.0700	5.9020	11.1264	6
8.8000	4.6270	6.9172	11
5.5400	4.0290	5.2602	9
5.4700	4.3260	5.4771	8
2.7400	2.3830	2.6923	10
7.6600	4.1140	5.7305	8
1.9200	1.6630	1.8055	11
5.6100	4.5260	4.5429	8
8.4300	5.0110	7.9185	6
8.3900	4.6190	6.9127	8
6.2700	4.7680	7.0672	6
4.1000	3.0090	3.6254	9
4.8400	3.2300	4.3307	11
1.1400	1.1110	1.1200	11
5.0700	3.7950	4.2043	11
6.6800	4.1540	4.5193	11
3.4200	2.7690	3.0175	11
6.7200	4.4030	6.3673	7
1.9600	1.8810	1.9379	11
12.6100	7.1840	12.1895	5
5.7900	3.9570	5.0577	9
1.5900	1.5440	1.5512	11
4.2800	3.2010	3.9910	9
5.2500	3.8530	5.0215	10
8.1500	5.2390	8.5117	7
5.3000	3.6060	4.6577	8
6.4800	4.5950	5.2747	8
2.2000	2.0820	2.1451	9
6.0800	5.1150	5.4339	9
5.9400	4.1470	4.9740	9
3.6600	2.9630	3.4653	8
7.3800	4.0340	5.1837	9
4.8500	3.2500	4.0156	11
8.6500	5.0800	7.6923	7
6.9500	4.2630	5.5242	8
10.0900	6.5780	9.2484	6
5.9700	4.6520	6.7587	6
5.9300	4.6540	7.0806	8
9.3100	5.6010	8.8972	6
5.1300	4.4720	4.6191	8
4.2500	3.3820	4.0208	11
4.9000	3.4150	4.1197	9
10.9300	10.1950	11.1145	6
6.3300	3.9000	5.2601	8
6.9100	5.1110	6.9989	9
5.8700	3.7550	4.9423	10
6.7700	5.8130	6.7156	6
7.6200	4.7180	7.1697	6
6.9600	5.3530	6.0823	9
5.6000	4.5400	5.7726	9
8.7000	6.5520	8.3678	8
4.7600	4.0630	4.3245	8
6.4700	3.9030	5.1390	9
5.5500	4.3120	5.2727	10
8.0700	6.0260	7.5350	7
3.0200	2.6530	2.9052	9
5.9100	4.5460	6.6637	6
2.8200	2.2670	2.6281	11
6.8700	7.0560	7.3484	6
5.7700	4.7180	4.9575	11
4.0200	3.5540	3.8829	11
5.3000	3.9830	5.2063	8
10.0800	6.2910	9.5845	6
6.5900	6.0720	7.3937	6
5.5700	6.3190	6.8621	8
5.0500	3.9320	4.2104	11
7.3000	4.3310	6.2212	8
7.4400	4.4570	6.5882	8
5.9100	3.8940	4.8304	9
5.6100	4.6500	5.7603	9
3.4800	2.7860	3.2747	9
3.9100	3.1280	3.7072	9
10.5300	7.1540	10.7329	6
5.8400	4.1560	5.7850	8
6.1600	4.1110	5.3640	10
6.1800	4.0030	4.6178	9
3.1800	3.0440	3.1281	8
5.4700	4.0560	5.3844	9
5.7600	5.0420	5.2752	7
5.9600	4.1560	5.8112	8
5.9400	3.8260	5.0152	8
8.1000	5.3060	8.2401	6
6.8100	5.3550	6.7519	6
6.6000	4.9240	5.6521	8
4.9000	3.3370	4.1543	9
5.8300	3.9470	5.1938	9
8.7000	6.1640	8.3222	6
4.3200	3.6720	4.3487	10
6.0100	6.9380	7.1403	8
4.5300	3.5220	4.2651	11
8.0800	6.0730	7.6183	8
6.3500	4.5690	6.0731	10
5.4700	3.9960	5.1313	8
5.8700	3.8470	4.8982	8
7.8100	4.3070	6.1710	9
10.9200	7.1430	12.6918	4
5.2900	3.3600	4.1377	11
8.9800	4.8840	7.4647	7
4.9100	3.2620	4.0448	10
5.9600	4.2120	5.9104	8
6.5800	4.4710	6.4516	8
4.6900	3.4140	4.3338	10
0.4300	0.3060	0.4178	11
5.6600	4.0620	4.8007	9
4.1500	3.7770	3.8341	9
1.2800	1.1800	1.2281	9
4.4200	3.2390	4.0454	10
7.9700	7.2400	7.9107	6
2.2500	1.9310	2.1095	10
5.1400	3.7530	4.9390	9
5.7600	3.8590	5.0794	9
6.5700	4.9390	7.4498	6
5.6300	4.0350	5.3809	7
4.1600	3.3080	3.8022	9
4.4300	3.0370	4.0004	10
4.3700	3.5990	4.1991	8
2.1300	1.9660	2.0744	10
3.1900	2.6900	3.0381	9
8.1000	5.7250	7.1034	7
3.9200	3.0060	3.6310	9
6.0300	3.8950	5.2526	10
5.6800	5.0910	5.6704	6
2.6000	2.1750	2.4610	11
7.9700	5.5790	7.5118	6
8.7900	5.1760	6.8597	8
0.6800	0.6430	0.6688	11
5.6900	3.7820	4.9052	8
6.8400	5.7520	5.9298	8
5.7900	4.4160	5.6449	7
5.9500	4.5400	4.8599	9
5.5600	4.9420	5.1117	8
6.8400	5.5260	7.5297	6
5.5500	5.0820	5.5981	6
3.2100	2.6960	2.9822	10
7.1100	4.8220	7.3178	6
7.5700	5.9350	7.4714	6
3.7700	3.6520	3.6932	9
6.4200	4.4490	5.2524	9
3.2900	2.8410	3.0953	11
5.8300	4.1240	5.0039	8
5.2000	4.0310	4.8162	9
5.2700	3.8210	4.9755	10
6.4000	4.7040	4.9628	8
4.8800	3.3990	4.0381	11
7.5800	5.9360	7.8549	6
3.2900	2.6650	3.0941	10
6.1000	5.8660	5.8988	9
6.0600	5.0490	5.7213	10
6.2400	6.0210	6.6688	9
5.2000	4.5220	4.8113	10
2.6400	2.2930	2.4791	10
2.6800	2.3340	2.6203	7
5.9200	4.7290	6.6764	6
10.0800	10.5110	21.8182	5
5.0300	3.4590	4.0189	10
5.9600	4.6220	6.8255	9
7.7400	4.7220	7.2316	8
3.5900	2.8780	3.3890	11
6.9600	4.6400	5.9933	7
5.9000	4.0600	5.1668	8
3.9900	3.2100	3.4507	11
4.9200	3.2730	4.0702	11
8.6400	5.2290	7.6076	7
6.3700	4.3280	6.0753	9
7.4300	5.1920	7.3044	7
5.5700	4.6610	4.7195	9
5.2200	3.8200	4.3112	10
5.7800	4.6320	5.5759	10
5	3.6020	4.4675	10
4.9300	4.0570	4.9939	5
9.0300	4.7620	6.6038	9
6.4100	4.9790	5.4937	8
7.0300	4.7310	7.0356	7
4.7800	3.8890	4.3028	8
5.3400	3.7360	4.9212	11
4.8000	4.0630	4.1351	11
2.7800	2.4990	2.6985	11
7.1500	6.0430	6.2196	9
4.3200	3.5710	3.6403	11
10.5500	6.9070	10.9338	5
6.0400	5.5870	5.7518	9
7.4200	5.1490	7.7396	6
7.0300	6.7140	7.0462	8
8.7900	5.4560	8.5907	7
5.5800	4.7430	5.0718	8
7.4800	4.7130	6.2173	8
5.8800	4.0770	5.1051	9
4.2100	3.5980	4.3918	9
10.9500	6.1390	9.4789	6
5.7300	4.0040	5.3773	9
2.9400	2.5470	2.7992	9
7.3200	5.0820	7.1955	6
7.3000	5.1970	6.6654	7
7.5700	4.5870	6.3236	8
6.4500	3.8820	5.1337	9
5.1200	3.4730	4.4619	11
5.5700	3.6100	4.6779	9
6.8100	5.2590	6.7923	7
5.6300	4.1840	5.8390	9
1.5000	1.3570	1.4572	9
8.7900	4.9560	7.3593	7
8.2300	4.8820	7.7415	7
7.8700	6.0430	7.5659	8
3.5500	2.7490	3.2220	11
5.0700	3.8220	4.8531	8
1.1300	1.0700	1.1057	11
2.4300	2.0250	2.2761	11
9.7900	8.8560	9.4225	6
4.1500	3.4870	3.9961	11
5.2900	4.8070	5.0797	10
6.5800	4.7260	6.2571	7
4.2900	2.2450	3.9763	11
7.5900	3.9580	4.9997	11
6.7100	4.0090	5.4923	8
4.4600	3.4780	4.1702	11
2.5300	2.2590	2.4532	8
6.7200	4.7760	7.2297	6
4.7900	3.6200	4.7215	9
1.2100	1.1160	1.1816	11
7.5200	4.9880	7.7112	6
4.9800	3.7950	4.1359	11
8.0100	5.7970	8.0422	6
4.9800	3.3810	4.3707	10
1.4300	1.3980	1.4096	10
4.7500	3.2880	4.3586	8
6.6900	4.5320	5.8515	9
5.7400	4.6760	4.7344	9
7.0700	4.5500	6.7792	7
6.4200	4.7600	5.0051	8
5.5300	4.6610	5.0711	9
6.7400	5.1500	7.4615	6
7	4.3180	6.0371	8
4	1.0570	3.7175	11
4.3500	3.1330	3.7265	9
7.4000	4.6930	6.6987	6
5.6400	4.0600	5.2651	11
3.5900	2.7380	3.1809	11
2.0500	1.8240	1.9657	11
5.5600	3.8300	5.0481	9
5.0500	3.4840	4.2710	9
5.7800	4.4570	5.7267	9
5.1800	3.5730	4.7645	9
4.7100	3.7130	4.3615	9
6.1600	4.2370	5.9026	9
7.1900	5.2420	5.2632	9
3.8200	2.6890	3.4870	9
3.6500	3.1330	3.8009	8
4.8100	3.6720	4.2649	10
11.5300	6.4790	11.9507	6
6.0900	5.2020	6.5099	9
5.7500	3.8430	5.0319	10
4.2500	3.4750	3.7082	10
4.4700	3.5010	4.2981	9
6.2200	3.8040	4.9641	11
2.6200	2.3870	2.5212	9
8.3500	4.3630	5.7962	10
1.6900	1.5580	1.6092	11
6.6200	5.8170	8.8337	7
6.1200	2.6520	5.4198	9
7.2600	4.8960	7.6029	6
7.0200	4.0880	6.1828	8
6.6000	6.3490	7.1739	6
7.4400	5.8800	7.7427	6
5.7700	4.1680	4.7396	9
5.4100	3.6330	4.5397	9
5.2800	4.1510	4.2304	11
9.7000	5.1400	8.1822	8
4.5200	3.3360	4.1586	11
5.3700	4.3100	4.4694	9
1.3500	1.2260	1.2957	11
2.7800	1.6150	2.5981	11
5.5800	3.9980	5.3418	9
4.2000	3.7190	4.3988	7
5.7900	5.2010	8.4773	6
3.7200	2.8650	3.4359	8
6.2200	3.6040	4.5299	11
10.3900	9.8170	11.2629	6
5.3600	4.3430	5.1326	10
2.8700	2.4060	2.6574	10
5.5500	3.5470	5.0235	9
5.8800	4.5450	6.7131	6
9.3200	5.6200	8.9118	6
5.4300	3.4200	4.1099	11
5.4900	3.7810	4.3902	11
7.6500	4.7710	6.4361	8
1.5400	1.4520	1.5298	11
11.6900	5.4820	10.1998	6
6.0400	4.5230	5.5499	8
6.1700	4.8970	5.4151	9
6.5900	4.3290	6.2223	7
9.0200	10.4980	10.6255	5
12.7700	5.9200	11.6313	6
6.5400	4.1050	5.5391	8
6.5400	4.0580	5.3818	9
4.9800	2.2500	4.5920	9
6.3800	7.2400	7.2939	6
6.0800	4.2950	5.8795	9
5.8100	5.1690	6.1947	9
5.5000	3.5040	4.4409	11
2.2900	2.0170	2.2119	10
6.2500	4.6450	5.1343	8
3.0100	2.4750	2.7953	9
7.0400	4.0160	5.5056	8
3.6400	3.1540	3.2902	9
7.4500	6.9130	7.5943	6
5.2700	3.7780	4.0805	11
5.6900	3.8550	4.6487	9
6.4000	3.8290	5.0437	9
3.1500	2.7030	2.9059	11
6.1300	3.8820	5.1730	8
7.6500	5.3850	7.4453	6
6.0600	5.7510	7.1479	7
7.0800	5.2290	5.9396	8
4.5300	3.6260	3.8894	10
5.3600	4.2430	5.0724	9
6.2700	5.9000	6.9535	6
4.9700	4.7830	6.9666	6
5.8300	5.0480	5.9685	9
6.4500	4.3270	5.1341	9
1.0600	1.0170	1.0332	11
3.0500	2.4640	2.8383	10
4.8400	3.2780	4.2976	11
1.4400	1.2730	1.3977	11
4.4700	3.1370	3.8363	11
5.4800	2.9570	5.4937	6
3.2000	2.7750	3.2663	10
6.6200	4.3540	6.2447	7
6.6800	4.7400	6.9962	6
4.9300	3.3290	4.1547	11
7.0800	5.2470	6.3726	8
8.4400	5.6190	7.4466	7
4.9700	3.6110	4.3835	8
2.3300	1.8840	2.2201	11
4.4400	3.3030	4.1123	8
3.1000	2.8280	2.9149	10
4.8100	3.4360	4.1573	9
9.0400	5.0690	8.2264	6
5.8300	4.5430	5.5529	10
7.3100	5.4400	9.2755	6
6.5300	5.9840	7.2539	6
5.7500	4.9180	5.4861	9
7.3600	4.9480	6.7350	6
4.8200	3.7570	4.3596	9
7.5700	5.0110	5.7593	8
6.9200	4.4180	6.4480	7
5.2600	4.1690	4.4739	9
6.2800	5.3920	5.6298	9
4.4900	4.1720	4.4967	9
6	3.9980	5.1935	8
6.0800	3.8420	4.9992	9
5.1500	3.3890	4.1452	11
8.3500	9.7710	9.8770	6
1.6500	1.5670	1.5908	11
8.5200	5.1750	8.2847	6
1.3100	1.2760	1.2880	11
5.6100	4.5190	5.9353	9
5.0800	3.9060	4.8673	9
7.5100	5.2240	7.1942	7
7.9000	5.0050	8.1192	6
5.5100	3.5840	4.4753	11
9.7500	5.8590	9.3714	6
4.9400	3.5730	4.3759	9
7.6100	4.0420	5.5495	9
2.4200	2.3140	2.3534	11
3.9500	2.8820	3.4055	11
5.7000	5.1460	6.1582	9
4.9200	3.3350	4.0561	11
9.5200	5.8540	8.4435	6
7.4100	5.1620	7.2370	7
4.9200	2.3450	4.4923	11
6.5200	4.2770	5.2143	9
7.8500	7.0830	9.4396	6
4.5300	4.0050	4.3044	8
8.1900	4.9670	7.8463	7
7.8900	4.3020	6.1703	8
8.5200	5.7740	8.8538	7
5.1200	4.0100	4.3593	11
5.9000	4.9710	5.1996	9
5.8800	4.3220	4.4101	9
8.4300	4.5790	6.4014	9
4.2800	3.0820	3.7015	9
5.9500	4.8510	5.1095	8
3.1300	2.7000	2.9861	9
3.0300	2.8350	2.9694	10
5.3400	4.4580	5.4158	8
4.3400	3.4190	3.7911	11
5.7900	3.9130	4.8411	9
4.2500	3.6290	3.7758	11
4.5600	3.3290	4.1674	8
1.2500	1.2120	1.2243	10
1.2200	1.0890	1.1897	11
10.2000	6.7430	8.1633	8
1.3600	1.1860	1.3169	10
6.3900	3.6940	4.6711	9
7.8100	5.6370	7.5715	6
1.0200	0.8000	0.9918	11
8.1100	4.8570	7.3942	7
6.1800	3.9140	5.2095	8
6	5.3330	8.0043	6
5.0400	3.5340	4.6706	9
5.2700	4.1510	5.0888	9
4.9200	3.3220	4.3629	11
7.8000	5.2660	7.7029	7
6.8900	6.3350	7.2253	6
4.9600	3.3070	4.1213	11
1.4700	1.3380	1.4298	11
4.8200	3.6900	4.3396	11
6.1900	4.5400	6.2614	8
5.1300	4.2120	5.0063	10
8.2500	5.0900	8.3199	6
6.0500	4.9770	6.8323	6
8.6600	4.9510	7.8921	6
6.7300	6.7800	7.4283	6
7.3400	5.8070	6.9193	7
3.8600	2.9900	3.6001	8
4.8900	3.9790	4.5412	10
8.5900	6.1880	7.2282	9
5.9900	3.5080	4.2047	9
4.4900	3.1750	4.0298	11
6.2700	4.6700	7.0871	8
4.5100	3.3540	4.0057	9
1.6900	1.5050	1.5998	11
4.8000	4.1930	4.3189	8
5.7100	5.1650	5.7301	7
6.5100	2.3780	6.0892	9
1.1500	1.0810	1.1089	11
4.5900	3.2100	3.8617	11
5.4600	5.7140	5.9574	5
4.4600	3.5890	4.5284	10
6.7000	6.0020	6.5372	9
6.2100	2.5690	5.6563	9
6.6000	4.0190	4.9501	9
6.9300	4.5060	5.8476	8
1.7200	1.6390	1.6802	10
4.0700	2.3780	3.7804	11
6.6300	5.1940	6.4077	7
5.1100	3.7230	4.8376	10
5	3.5240	4.1152	10
5.7400	4.6760	7.1260	8
5.5100	3.5330	4.4479	9
5.1400	4.3580	4.8486	9
6.1700	4.5780	6.6173	9
5.6500	3.7970	5.0487	8
4.2200	3.5710	3.9476	11
6.6900	5.1130	5.1327	9
7.8700	5.5540	7.3510	7
6.3600	8.0830	8.1528	7
4.9100	3.5650	4.4947	8
10.2100	6.2300	9.2860	6
8.5500	4.4830	5.8998	9
5.1800	3.5590	4.4783	8
7.4300	5.6010	6.0026	9
4.3500	3.4600	4.3767	10
2.5100	2.3330	2.4615	11
6.4800	6.7170	7.2000	6
5.0300	3.4630	4.5319	10
5.1300	4.2600	5.1465	9
1.5900	1.3610	1.5246	10
1.6800	1.0510	1.6235	11
4.0900	3.7180	3.9914	9
5.3700	3.1710	3.7484	11
6.8500	5.1550	5.7573	9
6.9900	4.1150	5.5569	9
7.3800	4.6910	6.6159	9
5.2300	3.9700	5.0313	9
5.2700	4.2950	5.1096	8
5.4900	6.3370	7.0196	8
4.8600	3.2060	3.8352	11
8.0100	4.7260	5.4631	9
4.6900	3.8040	5.0637	9
4.8400	4.0110	4.3568	8
4.1400	3.1030	3.6514	9
2.1100	1.7760	2.0396	8
6.1500	3.8000	4.7682	9
6.1800	5.3520	6.8144	6
6.0500	5.1440	5.5622	9
5.2100	3.5400	4.4867	10
1.9600	2.1070	2.1812	6
6.6700	6.4220	9.0099	6
9.7400	6.4480	10.1840	6
7.9500	5.0620	6.4681	8
5.1900	4.2470	4.6913	11
4.9100	3.3450	4.1745	10
5.5300	4.2880	4.8331	8
6.9000	4.4170	6.3135	8
6.1500	4.9430	5.7763	9
4.8500	4.1120	4.4459	8
5.3700	3.5870	4.6518	10
6.7300	5.5840	9.2192	7
4.5200	3.2240	3.8929	10
3.2500	2.6140	3.0087	9
5.1500	4.0200	4.0883	11
3.6800	3.1400	3.3467	10
5.7800	4.6550	5.5727	9
